1.83, 5.71
1.83, 5.71
1.83, 5.70
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.70
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.70
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.70
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.82, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.70
1.83, 5.71
1.83, 5.70
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.82, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.82, 5.71
1.83, 5.71
1.83, 5.71
1.82, 5.71
1.83, 5.71
1.82, 5.71
1.83, 5.71
1.82, 5.71
1.82, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.82, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.83, 5.71
1.82, 5.70
1.82, 5.71
1.86, 5.71
1.91, 5.71
2.04, 5.72
2.06, 5.75
2.10, 5.75
2.08, 5.69
2.02, 5.62
1.96, 5.61
1.93, 5.58
1.87, 5.47
1.84, 5.39
1.83, 5.38
1.87, 5.38
1.92, 5.49
2.00, 5.58
2.14, 5.59
2.14, 5.61
2.11, 5.62
2.06, 5.63
1.97, 5.58
1.92, 5.55
1.88, 5.47
1.86, 5.47
1.85, 5.43
1.84, 5.47
1.90, 5.58
1.89, 5.62
1.99, 5.63
2.07, 5.66
2.08, 5.70
2.08, 5.69
2.00, 5.62
1.92, 5.59
1.87, 5.56
1.87, 5.49
1.83, 5.45
1.81, 5.44
1.82, 5.47
1.89, 5.58
1.91, 5.61
1.91, 5.62
2.05, 5.64
2.07, 5.67
2.07, 5.70
2.03, 5.68
1.93, 5.63
1.82, 5.63
1.83, 5.56
1.81, 5.49
1.78, 5.45
1.77, 5.43
1.78, 5.47
1.86, 5.60
1.88, 5.64
1.91, 5.64
2.03, 5.66
2.05, 5.70
2.07, 5.73
2.06, 5.69
1.94, 5.62
1.81, 5.61
1.80, 5.57
1.76, 5.47
1.75, 5.46
1.76, 5.46
1.80, 5.51
1.87, 5.61
1.87, 5.64
1.94, 5.67
2.05, 5.68
2.08, 5.73
2.08, 5.73
2.02, 5.69
1.91, 5.65
1.81, 5.64
1.82, 5.57
1.82, 5.50
1.80, 5.47
1.82, 5.45
1.86, 5.53
1.88, 5.59
1.92, 5.59
1.96, 5.62
2.01, 5.66
2.09, 5.71
2.11, 5.72
2.07, 5.74
2.00, 5.77
1.97, 5.79
2.01, 5.79
2.01, 5.76
1.99, 5.69
1.95, 5.58
1.90, 5.53
1.88, 5.49
1.84, 5.49
1.82, 5.48
1.82, 5.45
1.82, 5.47
1.81, 5.47
1.85, 5.49
1.95, 5.50
2.04, 5.59
2.08, 5.66
2.09, 5.68
2.06, 5.67
2.02, 5.66
1.92, 5.64
1.93, 5.61
1.89, 5.61
1.86, 5.58
1.82, 5.51
1.78, 5.46
1.78, 5.44
1.80, 5.46
1.81, 5.57
1.87, 5.64
1.92, 5.64
1.96, 5.67
2.04, 5.69
2.09, 5.72
2.06, 5.72
1.98, 5.67
1.82, 5.63
1.84, 5.62
1.81, 5.54
1.79, 5.48
1.76, 5.45
1.75, 5.46
1.82, 5.57
1.87, 5.64
1.87, 5.65
1.91, 5.67
2.05, 5.67
2.07, 5.72
2.07, 5.73
2.02, 5.67
1.88, 5.63
1.81, 5.62
1.82, 5.56
1.80, 5.49
1.76, 5.47
1.74, 5.46
1.79, 5.54
1.84, 5.64
1.83, 5.66
1.88, 5.68
2.00, 5.69
2.06, 5.72
2.07, 5.73
2.03, 5.69
1.92, 5.65
1.82, 5.64
1.81, 5.58
